TradeDate,Open,High,Low,ClosePrice,Volume,Ticker,Pct_Change,MA20,MA_Volume_30,RSI_14,Market_Regime
2025-06-17,18.9,19.0,18.6,18.8,35021100,VPB,0.0,18.17,31390728.03,66.79,SIDEWAY_NOISE
2025-06-17,18.9,19.0,18.6,18.8,35021100,VPB,0.0,18.17,31390728.03,66.79,SIDEWAY_NOISE
2025-06-17,18.9,19.0,18.6,18.8,35021100,VPB,0.0,18.17,31390728.03,66.79,SIDEWAY_NOISE
2025-06-18,18.8,18.95,18.5,18.5,23610700,VPB,-1.6,18.17,31836428.87,59.34,SIDEWAY_NOISE
2025-06-18,18.8,18.95,18.5,18.5,23610700,VPB,-1.6,18.17,31836428.87,59.34,SIDEWAY_NOISE
2025-06-18,18.8,18.95,18.5,18.5,23610700,VPB,-1.6,18.17,31836428.87,59.34,SIDEWAY_NOISE
2025-06-19,18.5,18.75,18.5,18.5,17971800,VPB,0.0,18.18,31921577.47,59.34,SIDEWAY_NOISE
2025-06-19,18.5,18.75,18.5,18.5,17971800,VPB,0.0,18.18,31921577.47,59.34,SIDEWAY_NOISE
2025-06-19,18.5,18.75,18.5,18.5,17971800,VPB,0.0,18.18,31921577.47,59.34,SIDEWAY_NOISE
2025-06-20,18.6,18.85,18.45,18.45,24901400,VPB,-0.27,18.2,32161660.97,58.09,SIDEWAY_NOISE
2025-06-20,18.6,18.85,18.45,18.45,24901400,VPB,-0.27,18.2,32161660.97,58.09,SIDEWAY_NOISE
2025-06-20,18.6,18.85,18.45,18.45,24901400,VPB,-0.27,18.2,32161660.97,58.09,SIDEWAY_NOISE
2025-06-23,18.35,18.5,18.25,18.4,18209500,VPB,-0.27,18.21,31550744.13,56.8,SIDEWAY_NOISE
2025-06-23,18.35,18.5,18.25,18.4,18209500,VPB,-0.27,18.21,31550744.13,56.8,SIDEWAY_NOISE
2025-06-23,18.35,18.5,18.25,18.4,18209500,VPB,-0.27,18.21,31550744.13,56.8,SIDEWAY_NOISE
2025-06-24,18.55,18.75,18.45,18.55,42718000,VPB,0.82,18.24,32049382.47,59.69,SIDEWAY_NOISE
2025-06-24,18.55,18.75,18.45,18.55,42718000,VPB,0.82,18.24,32049382.47,59.69,SIDEWAY_NOISE
2025-06-24,18.55,18.75,18.45,18.55,42718000,VPB,0.82,18.24,32049382.47,59.69,SIDEWAY_NOISE
2025-06-25,18.6,18.7,18.4,18.4,17177500,VPB,-0.81,18.26,29435394.83,55.67,SIDEWAY_NOISE
2025-06-25,18.6,18.7,18.4,18.4,17177500,VPB,-0.81,18.26,29435394.83,55.67,SIDEWAY_NOISE
2025-06-25,18.6,18.7,18.4,18.4,17177500,VPB,-0.81,18.26,29435394.83,55.67,SIDEWAY_NOISE
2025-06-26,18.5,18.55,18.35,18.35,10934900,VPB,-0.27,18.26,27963620.03,54.36,SIDEWAY_NOISE
2025-06-26,18.5,18.55,18.35,18.35,10934900,VPB,-0.27,18.26,27963620.03,54.36,SIDEWAY_NOISE
2025-06-26,18.5,18.55,18.35,18.35,10934900,VPB,-0.27,18.26,27963620.03,54.36,SIDEWAY_NOISE
2025-06-27,18.5,18.75,18.45,18.5,21153100,VPB,0.82,18.29,27402350.23,57.59,SIDEWAY_NOISE
2025-06-27,18.5,18.75,18.45,18.5,21153100,VPB,0.82,18.29,27402350.23,57.59,SIDEWAY_NOISE
2025-06-27,18.5,18.75,18.45,18.5,21153100,VPB,0.82,18.29,27402350.23,57.59,SIDEWAY_NOISE
2025-06-30,18.55,18.65,18.5,18.5,11547500,VPB,0.0,18.32,25631926.4,57.59,SIDEWAY_ACCUMULATION
2025-06-30,18.55,18.65,18.5,18.5,11547500,VPB,0.0,18.32,25631926.4,57.59,SIDEWAY_ACCUMULATION
2025-06-30,18.55,18.65,18.5,18.5,11547500,VPB,0.0,18.32,25631926.4,57.59,SIDEWAY_ACCUMULATION
2025-07-01,18.5,18.6,18.4,18.45,17060200,VPB,-0.27,18.32,25272440.77,56.06,SIDEWAY_ACCUMULATION
2025-07-01,18.5,18.6,18.4,18.45,17060200,VPB,-0.27,18.32,25272440.77,56.06,SIDEWAY_ACCUMULATION
2025-07-01,18.5,18.6,18.4,18.45,17060200,VPB,-0.27,18.32,25272440.77,56.06,SIDEWAY_ACCUMULATION
2025-07-02,18.45,18.6,18.35,18.6,18377700,VPB,0.81,18.34,23607805.67,59.54,SIDEWAY_ACCUMULATION
2025-07-02,18.45,18.6,18.35,18.6,18377700,VPB,0.81,18.34,23607805.67,59.54,SIDEWAY_ACCUMULATION
2025-07-02,18.45,18.6,18.35,18.6,18377700,VPB,0.81,18.34,23607805.67,59.54,SIDEWAY_ACCUMULATION
2025-07-03,18.55,18.85,18.5,18.65,47153200,VPB,0.27,18.37,23814752.13,60.66,SIDEWAY_ACCUMULATION
2025-07-03,18.55,18.85,18.5,18.65,47153200,VPB,0.27,18.37,23814752.13,60.66,SIDEWAY_ACCUMULATION
2025-07-03,18.55,18.85,18.5,18.65,47153200,VPB,0.27,18.37,23814752.13,60.66,SIDEWAY_ACCUMULATION
2025-07-04,18.7,18.85,18.6,18.75,22180000,VPB,0.54,18.42,24056061.2,62.87,SIDEWAY_ACCUMULATION
2025-07-04,18.7,18.85,18.6,18.75,22180000,VPB,0.54,18.42,24056061.2,62.87,SIDEWAY_ACCUMULATION
2025-07-04,18.7,18.85,18.6,18.75,22180000,VPB,0.54,18.42,24056061.2,62.87,SIDEWAY_ACCUMULATION
2025-07-07,18.9,19.35,18.9,19.3,53672800,VPB,2.93,18.49,25025452.67,72.15,EXPLOSION
2025-07-07,18.9,19.35,18.9,19.3,53672800,VPB,2.93,18.49,25025452.67,72.15,EXPLOSION
2025-07-07,18.9,19.35,18.9,19.3,53672800,VPB,2.93,18.49,25025452.67,72.15,EXPLOSION
2025-07-08,19.35,19.6,19.05,19.6,45382200,VPB,1.55,18.57,25771770.0,75.71,SIDEWAY_ACCUMULATION
2025-07-08,19.35,19.6,19.05,19.6,45382200,VPB,1.55,18.57,25771770.0,75.71,SIDEWAY_ACCUMULATION
2025-07-08,19.35,19.6,19.05,19.6,45382200,VPB,1.55,18.57,25771770.0,75.71,SIDEWAY_ACCUMULATION
2025-07-09,19.8,20.15,19.7,20.05,66441400,VPB,2.3,18.68,27551046.67,79.87,EXPLOSION
2025-07-09,19.8,20.15,19.7,20.05,66441400,VPB,2.3,18.68,27551046.67,79.87,EXPLOSION
2025-07-09,19.8,20.15,19.7,20.05,66441400,VPB,2.3,18.68,27551046.67,79.87,EXPLOSION
2025-07-10,20.15,20.25,19.9,20.15,36743400,VPB,0.5,18.77,27228893.33,80.67,SIDEWAY_ACCUMULATION
2025-07-10,20.15,20.25,19.9,20.15,36743400,VPB,0.5,18.77,27228893.33,80.67,SIDEWAY_ACCUMULATION
2025-07-10,20.15,20.25,19.9,20.15,36743400,VPB,0.5,18.77,27228893.33,80.67,SIDEWAY_ACCUMULATION
2025-07-11,20.2,20.35,19.9,20.15,45180900,VPB,0.0,18.87,28339620.0,80.67,SIDEWAY_ACCUMULATION
2025-07-11,20.2,20.35,19.9,20.15,45180900,VPB,0.0,18.87,28339620.0,80.67,SIDEWAY_ACCUMULATION
2025-07-11,20.2,20.35,19.9,20.15,45180900,VPB,0.0,18.87,28339620.0,80.67,SIDEWAY_ACCUMULATION
2025-07-14,20.25,21.2,20.2,21.0,63378600,VPB,4.22,18.98,30002613.33,86.07,EXPLOSION
2025-07-14,20.25,21.2,20.2,21.0,63378600,VPB,4.22,18.98,30002613.33,86.07,EXPLOSION
2025-07-14,20.25,21.2,20.2,21.0,63378600,VPB,4.22,18.98,30002613.33,86.07,EXPLOSION
2025-07-15,21.15,21.2,20.75,20.75,48779100,VPB,-1.19,19.08,30866483.33,79.07,SIDEWAY_ACCUMULATION
2025-07-15,21.15,21.2,20.75,20.75,48779100,VPB,-1.19,19.08,30866483.33,79.07,SIDEWAY_ACCUMULATION
2025-07-15,21.15,21.2,20.75,20.75,48779100,VPB,-1.19,19.08,30866483.33,79.07,SIDEWAY_ACCUMULATION
2025-07-16,20.75,21.0,20.5,20.85,31463400,VPB,0.48,19.2,30524450.0,79.78,SIDEWAY_ACCUMULATION
2025-07-16,20.75,21.0,20.5,20.85,31463400,VPB,0.48,19.2,30524450.0,79.78,SIDEWAY_ACCUMULATION
2025-07-16,20.75,21.0,20.5,20.85,31463400,VPB,0.48,19.2,30524450.0,79.78,SIDEWAY_ACCUMULATION
2025-07-17,21.0,21.3,20.75,20.9,49437400,VPB,0.24,19.32,31750506.67,80.14,SIDEWAY_ACCUMULATION
2025-07-17,21.0,21.3,20.75,20.9,49437400,VPB,0.24,19.32,31750506.67,80.14,SIDEWAY_ACCUMULATION
2025-07-17,21.0,21.3,20.75,20.9,49437400,VPB,0.24,19.32,31750506.67,80.14,SIDEWAY_ACCUMULATION
2025-07-18,20.9,21.65,20.8,21.35,47947600,VPB,2.15,19.46,32678550.0,83.08,EXPLOSION
2025-07-18,20.9,21.65,20.8,21.35,47947600,VPB,2.15,19.46,32678550.0,83.08,EXPLOSION
2025-07-18,20.9,21.65,20.8,21.35,47947600,VPB,2.15,19.46,32678550.0,83.08,EXPLOSION
2025-07-21,21.6,22.5,21.35,22.3,72588400,VPB,4.45,19.66,34630973.33,87.34,EXPLOSION
2025-07-21,21.6,22.5,21.35,22.3,72588400,VPB,4.45,19.66,34630973.33,87.34,EXPLOSION
2025-07-21,21.6,22.5,21.35,22.3,72588400,VPB,4.45,19.66,34630973.33,87.34,EXPLOSION
2025-07-22,22.15,22.6,21.8,22.5,41725200,VPB,0.9,19.86,35345913.33,88.02,SIDEWAY_ACCUMULATION
2025-07-22,22.15,22.6,21.8,22.5,41725200,VPB,0.9,19.86,35345913.33,88.02,SIDEWAY_ACCUMULATION
2025-07-22,22.15,22.6,21.8,22.5,41725200,VPB,0.9,19.86,35345913.33,88.02,SIDEWAY_ACCUMULATION
2025-07-23,22.8,23.6,22.5,23.35,73950900,VPB,3.78,20.1,37584440.0,90.39,EXPLOSION
2025-07-23,22.8,23.6,22.5,23.35,73950900,VPB,3.78,20.1,37584440.0,90.39,EXPLOSION
2025-07-23,22.8,23.6,22.5,23.35,73950900,VPB,3.78,20.1,37584440.0,90.39,EXPLOSION
2025-07-24,23.9,23.9,23.15,23.5,47157800,VPB,0.64,20.36,38426933.33,90.74,SIDEWAY_ACCUMULATION
2025-07-24,23.9,23.9,23.15,23.5,47157800,VPB,0.64,20.36,38426933.33,90.74,SIDEWAY_ACCUMULATION
2025-07-24,23.9,23.9,23.15,23.5,47157800,VPB,0.64,20.36,38426933.33,90.74,SIDEWAY_ACCUMULATION
2025-07-25,23.5,24.15,23.4,24.05,54483100,VPB,2.34,20.64,39269043.33,91.9,EXPLOSION
2025-07-25,23.5,24.15,23.4,24.05,54483100,VPB,2.34,20.64,39269043.33,91.9,EXPLOSION
2025-07-25,23.5,24.15,23.4,24.05,54483100,VPB,2.34,20.64,39269043.33,91.9,EXPLOSION
2025-07-28,24.35,25.15,24.0,25.1,57164800,VPB,4.37,20.97,38783786.67,93.56,EXPLOSION
2025-07-28,24.35,25.15,24.0,25.1,57164800,VPB,4.37,20.97,38783786.67,93.56,EXPLOSION
2025-07-28,24.35,25.15,24.0,25.1,57164800,VPB,4.37,20.97,38783786.67,93.56,EXPLOSION
2025-07-29,25.1,25.8,23.55,23.6,83065000,VPB,-5.98,21.22,40385250.0,71.14,PANIC
2025-07-29,25.1,25.8,23.55,23.6,83065000,VPB,-5.98,21.22,40385250.0,71.14,PANIC
2025-07-29,25.1,25.8,23.55,23.6,83065000,VPB,-5.98,21.22,40385250.0,71.14,PANIC
2025-07-30,23.8,25.25,23.5,25.25,70974800,VPB,6.99,21.56,41964053.33,77.52,EXPLOSION
2025-07-30,23.8,25.25,23.5,25.25,70974800,VPB,6.99,21.56,41964053.33,77.52,EXPLOSION
2025-07-30,23.8,25.25,23.5,25.25,70974800,VPB,6.99,21.56,41964053.33,77.52,EXPLOSION
2025-07-31,25.8,26.1,25.55,25.8,55195800,VPB,2.18,21.92,43204853.33,79.17,EXPLOSION
2025-07-31,25.8,26.1,25.55,25.8,55195800,VPB,2.18,21.92,43204853.33,79.17,EXPLOSION
2025-07-31,25.8,26.1,25.55,25.8,55195800,VPB,2.18,21.92,43204853.33,79.17,EXPLOSION
2025-08-01,25.9,25.9,25.0,25.8,55593400,VPB,0.0,22.27,44227920.0,79.17,SIDEWAY_ACCUMULATION
2025-08-01,25.9,25.9,25.0,25.8,55593400,VPB,0.0,22.27,44227920.0,79.17,SIDEWAY_ACCUMULATION
2025-08-01,25.9,25.9,25.0,25.8,55593400,VPB,0.0,22.27,44227920.0,79.17,SIDEWAY_ACCUMULATION
2025-08-04,25.25,26.4,25.25,26.4,38227100,VPB,2.33,22.62,44895173.33,80.95,EXPLOSION
2025-08-04,25.25,26.4,25.25,26.4,38227100,VPB,2.33,22.62,44895173.33,80.95,EXPLOSION
2025-08-04,25.25,26.4,25.25,26.4,38227100,VPB,2.33,22.62,44895173.33,80.95,EXPLOSION
2025-08-05,26.65,27.65,25.6,26.5,71760200,VPB,0.38,22.97,45863246.67,81.23,SIDEWAY_ACCUMULATION
2025-08-05,26.65,27.65,25.6,26.5,71760200,VPB,0.38,22.97,45863246.67,81.23,SIDEWAY_ACCUMULATION
2025-08-05,26.65,27.65,25.6,26.5,71760200,VPB,0.38,22.97,45863246.67,81.23,SIDEWAY_ACCUMULATION
2025-08-06,26.55,27.1,26.3,27.1,28376400,VPB,2.26,23.32,46236543.33,82.9,EXPLOSION
2025-08-06,26.55,27.1,26.3,27.1,28376400,VPB,2.26,23.32,46236543.33,82.9,EXPLOSION
2025-08-06,26.55,27.1,26.3,27.1,28376400,VPB,2.26,23.32,46236543.33,82.9,EXPLOSION
2025-08-07,27.85,28.95,27.4,28.95,62566800,VPB,6.83,23.76,47957606.67,86.79,EXPLOSION
2025-08-07,27.85,28.95,27.4,28.95,62566800,VPB,6.83,23.76,47957606.67,86.79,EXPLOSION
2025-08-07,27.85,28.95,27.4,28.95,62566800,VPB,6.83,23.76,47957606.67,86.79,EXPLOSION
2025-08-08,29.5,29.55,28.0,29.55,44921400,VPB,2.07,24.23,48749883.33,87.76,EXPLOSION
2025-08-08,29.5,29.55,28.0,29.55,44921400,VPB,2.07,24.23,48749883.33,87.76,EXPLOSION
2025-08-08,29.5,29.55,28.0,29.55,44921400,VPB,2.07,24.23,48749883.33,87.76,EXPLOSION
2025-08-11,29.5,29.95,29.0,29.6,33778300,VPB,0.17,24.66,49490910.0,87.84,SIDEWAY_ACCUMULATION
2025-08-11,29.5,29.95,29.0,29.6,33778300,VPB,0.17,24.66,49490910.0,87.84,SIDEWAY_ACCUMULATION
2025-08-11,29.5,29.95,29.0,29.6,33778300,VPB,0.17,24.66,49490910.0,87.84,SIDEWAY_ACCUMULATION
2025-08-12,29.6,29.8,29.2,29.6,35529800,VPB,0.0,25.1,50106563.33,87.84,SIDEWAY_ACCUMULATION
2025-08-12,29.6,29.8,29.2,29.6,35529800,VPB,0.0,25.1,50106563.33,87.84,SIDEWAY_ACCUMULATION
2025-08-12,29.6,29.8,29.2,29.6,35529800,VPB,0.0,25.1,50106563.33,87.84,SIDEWAY_ACCUMULATION
2025-08-13,29.3,29.55,28.0,28.8,43486100,VPB,-2.7,25.5,50943510.0,78.31,PANIC
2025-08-13,29.3,29.55,28.0,28.8,43486100,VPB,-2.7,25.5,50943510.0,78.31,PANIC
2025-08-13,29.3,29.55,28.0,28.8,43486100,VPB,-2.7,25.5,50943510.0,78.31,PANIC
2025-08-14,29.4,30.8,29.2,30.8,69328900,VPB,6.94,25.99,51682700.0,83.21,EXPLOSION
2025-08-14,29.4,30.8,29.2,30.8,69328900,VPB,6.94,25.99,51682700.0,83.21,EXPLOSION
2025-08-14,29.4,30.8,29.2,30.8,69328900,VPB,6.94,25.99,51682700.0,83.21,EXPLOSION
2025-08-15,32.8,32.8,30.9,31.1,64889700,VPB,0.97,26.48,53106356.67,83.8,SIDEWAY_ACCUMULATION
2025-08-15,32.8,32.8,30.9,31.1,64889700,VPB,0.97,26.48,53106356.67,83.8,SIDEWAY_ACCUMULATION
2025-08-15,32.8,32.8,30.9,31.1,64889700,VPB,0.97,26.48,53106356.67,83.8,SIDEWAY_ACCUMULATION
2025-08-18,32.05,32.55,31.6,32.0,46632900,VPB,2.89,26.97,52871693.33,85.46,EXPLOSION
2025-08-18,32.05,32.55,31.6,32.0,46632900,VPB,2.89,26.97,52871693.33,85.46,EXPLOSION
2025-08-18,32.05,32.55,31.6,32.0,46632900,VPB,2.89,26.97,52871693.33,85.46,EXPLOSION
2025-08-19,32.7,34.2,32.7,34.2,21644900,VPB,6.88,27.55,52080450.0,88.54,EXPLOSION
2025-08-19,32.7,34.2,32.7,34.2,21644900,VPB,6.88,27.55,52080450.0,88.54,EXPLOSION
2025-08-19,32.7,34.2,32.7,34.2,21644900,VPB,6.88,27.55,52080450.0,88.54,EXPLOSION
2025-08-20,35.6,36.55,33.7,36.55,75558800,VPB,6.87,28.21,52384363.33,90.79,EXPLOSION
2025-08-20,35.6,36.55,33.7,36.55,75558800,VPB,6.87,28.21,52384363.33,90.79,EXPLOSION
2025-08-20,35.6,36.55,33.7,36.55,75558800,VPB,6.87,28.21,52384363.33,90.79,EXPLOSION
2025-08-21,37.0,38.9,36.7,38.65,51427900,VPB,5.75,28.97,52873846.67,92.25,EXPLOSION
2025-08-21,37.0,38.9,36.7,38.65,51427900,VPB,5.75,28.97,52873846.67,92.25,EXPLOSION
2025-08-21,37.0,38.9,36.7,38.65,51427900,VPB,5.75,28.97,52873846.67,92.25,EXPLOSION
2025-08-22,38.0,38.25,35.95,35.95,75347200,VPB,-6.99,29.57,53879390.0,75.63,PANIC
2025-08-22,38.0,38.25,35.95,35.95,75347200,VPB,-6.99,29.57,53879390.0,75.63,PANIC
2025-08-22,38.0,38.25,35.95,35.95,75347200,VPB,-6.99,29.57,53879390.0,75.63,PANIC
2025-08-25,35.95,36.0,33.45,33.5,67974200,VPB,-6.82,29.99,54032576.67,64.31,PANIC
2025-08-25,35.95,36.0,33.45,33.5,67974200,VPB,-6.82,29.99,54032576.67,64.31,PANIC
2025-08-25,35.95,36.0,33.45,33.5,67974200,VPB,-6.82,29.99,54032576.67,64.31,PANIC
2025-08-26,33.05,34.35,32.75,34.3,47968700,VPB,2.39,30.52,54005563.33,66.09,EXPLOSION
2025-08-26,33.05,34.35,32.75,34.3,47968700,VPB,2.39,30.52,54005563.33,66.09,EXPLOSION
2025-08-26,33.05,34.35,32.75,34.3,47968700,VPB,2.39,30.52,54005563.33,66.09,EXPLOSION
2025-08-27,34.5,34.7,32.5,33.3,57247900,VPB,-2.92,30.92,54865046.67,61.92,PANIC
2025-08-27,34.5,34.7,32.5,33.3,57247900,VPB,-2.92,30.92,54865046.67,61.92,PANIC
2025-08-27,34.5,34.7,32.5,33.3,57247900,VPB,-2.92,30.92,54865046.67,61.92,PANIC
2025-08-28,33.1,34.2,32.6,34.0,37019300,VPB,2.1,31.33,54451110.0,63.65,EXPLOSION
2025-08-28,33.1,34.2,32.6,34.0,37019300,VPB,2.1,31.33,54451110.0,63.65,EXPLOSION
2025-08-28,33.1,34.2,32.6,34.0,37019300,VPB,2.1,31.33,54451110.0,63.65,EXPLOSION
2025-08-29,34.0,36.3,33.65,35.0,65834600,VPB,2.94,31.79,55047343.33,66.02,EXPLOSION
2025-08-29,34.0,36.3,33.65,35.0,65834600,VPB,2.94,31.79,55047343.33,66.02,EXPLOSION
2025-08-29,34.0,36.3,33.65,35.0,65834600,VPB,2.94,31.79,55047343.33,66.02,EXPLOSION
2025-09-03,35.15,35.4,34.35,34.5,28617800,VPB,-1.43,32.2,53581656.67,63.78,SIDEWAY_DISTRIBUTION
2025-09-03,35.15,35.4,34.35,34.5,28617800,VPB,-1.43,32.2,53581656.67,63.78,SIDEWAY_DISTRIBUTION
2025-09-03,35.15,35.4,34.35,34.5,28617800,VPB,-1.43,32.2,53581656.67,63.78,SIDEWAY_DISTRIBUTION
2025-09-04,34.7,35.0,33.8,34.9,44836900,VPB,1.16,32.62,53685380.0,64.81,SIDEWAY_DISTRIBUTION
2025-09-04,34.7,35.0,33.8,34.9,44836900,VPB,1.16,32.62,53685380.0,64.81,SIDEWAY_DISTRIBUTION
2025-09-04,34.7,35.0,33.8,34.9,44836900,VPB,1.16,32.62,53685380.0,64.81,SIDEWAY_DISTRIBUTION
2025-09-05,35.5,35.5,33.5,33.5,37902100,VPB,-4.01,32.94,52483753.33,58.54,PANIC
2025-09-05,35.5,35.5,33.5,33.5,37902100,VPB,-4.01,32.94,52483753.33,58.54,PANIC
2025-09-05,35.5,35.5,33.5,33.5,37902100,VPB,-4.01,32.94,52483753.33,58.54,PANIC
2025-09-08,33.3,33.35,31.2,31.2,58073200,VPB,-6.87,33.05,52847600.0,49.98,PANIC
2025-09-08,33.3,33.35,31.2,31.2,58073200,VPB,-6.87,33.05,52847600.0,49.98,PANIC
2025-09-08,33.3,33.35,31.2,31.2,58073200,VPB,-6.87,33.05,52847600.0,49.98,PANIC
2025-09-09,31.5,32.55,31.35,32.4,39698200,VPB,3.85,33.19,52354770.0,53.78,EXPLOSION
2025-09-09,31.5,32.55,31.35,32.4,39698200,VPB,3.85,33.19,52354770.0,53.78,EXPLOSION
2025-09-09,31.5,32.55,31.35,32.4,39698200,VPB,3.85,33.19,52354770.0,53.78,EXPLOSION
2025-09-10,32.85,32.95,31.8,32.45,22042300,VPB,0.15,33.34,51184020.0,53.94,SIDEWAY_DISTRIBUTION
2025-09-10,32.85,32.95,31.8,32.45,22042300,VPB,0.15,33.34,51184020.0,53.94,SIDEWAY_DISTRIBUTION
2025-09-10,32.85,32.95,31.8,32.45,22042300,VPB,0.15,33.34,51184020.0,53.94,SIDEWAY_DISTRIBUTION
2025-09-11,32.05,32.35,30.45,32.25,44389200,VPB,-0.62,33.47,49894826.67,53.16,SIDEWAY_DISTRIBUTION
2025-09-11,32.05,32.35,30.45,32.25,44389200,VPB,-0.62,33.47,49894826.67,53.16,SIDEWAY_DISTRIBUTION
2025-09-11,32.05,32.35,30.45,32.25,44389200,VPB,-0.62,33.47,49894826.67,53.16,SIDEWAY_DISTRIBUTION
2025-09-12,32.1,32.3,31.55,31.6,23141700,VPB,-2.02,33.61,48300390.0,50.61,PANIC
2025-09-12,32.1,32.3,31.55,31.6,23141700,VPB,-2.02,33.61,48300390.0,50.61,PANIC
2025-09-12,32.1,32.3,31.55,31.6,23141700,VPB,-2.02,33.61,48300390.0,50.61,PANIC
2025-09-15,31.5,32.2,30.95,31.55,64130100,VPB,-0.16,33.64,48598200.0,50.41,SIDEWAY_DISTRIBUTION
2025-09-15,31.5,32.2,30.95,31.55,64130100,VPB,-0.16,33.64,48598200.0,50.41,SIDEWAY_DISTRIBUTION
2025-09-15,31.5,32.2,30.95,31.55,64130100,VPB,-0.16,33.64,48598200.0,50.41,SIDEWAY_DISTRIBUTION
2025-09-16,31.55,32.85,31.5,31.7,70212600,VPB,0.48,33.67,49085506.67,51.03,SIDEWAY_DISTRIBUTION
2025-09-16,31.55,32.85,31.5,31.7,70212600,VPB,0.48,33.67,49085506.67,51.03,SIDEWAY_DISTRIBUTION
2025-09-16,31.55,32.85,31.5,31.7,70212600,VPB,0.48,33.67,49085506.67,51.03,SIDEWAY_DISTRIBUTION
2025-09-17,31.7,31.95,31.0,31.0,26679300,VPB,-2.21,33.62,48700580.0,47.98,PANIC
2025-09-17,31.7,31.95,31.0,31.0,26679300,VPB,-2.21,33.62,48700580.0,47.98,PANIC
2025-09-17,31.7,31.95,31.0,31.0,26679300,VPB,-2.21,33.62,48700580.0,47.98,PANIC
2025-09-18,31.1,31.25,30.3,30.8,26645900,VPB,-0.65,33.46,47196770.0,47.12,SIDEWAY_NOISE
2025-09-18,31.1,31.25,30.3,30.8,26645900,VPB,-0.65,33.46,47196770.0,47.12,SIDEWAY_NOISE
2025-09-18,31.1,31.25,30.3,30.8,26645900,VPB,-0.65,33.46,47196770.0,47.12,SIDEWAY_NOISE
2025-09-19,30.9,30.95,30.0,30.4,28454900,VPB,-1.3,33.15,47199386.67,45.36,SIDEWAY_NOISE
2025-09-19,30.9,30.95,30.0,30.4,28454900,VPB,-1.3,33.15,47199386.67,45.36,SIDEWAY_NOISE
2025-09-19,30.9,30.95,30.0,30.4,28454900,VPB,-1.3,33.15,47199386.67,45.36,SIDEWAY_NOISE
2025-09-22,30.35,30.4,29.3,29.5,54206200,VPB,-2.96,32.69,46920700.0,41.59,PANIC
2025-09-22,30.35,30.4,29.3,29.5,54206200,VPB,-2.96,32.69,46920700.0,41.59,PANIC
2025-09-22,30.35,30.4,29.3,29.5,54206200,VPB,-2.96,32.69,46920700.0,41.59,PANIC
2025-09-23,29.6,30.65,29.6,29.9,27129500,VPB,1.36,32.39,46327636.67,43.82,SIDEWAY_ACCUMULATION
2025-09-23,29.6,30.65,29.6,29.9,27129500,VPB,1.36,32.39,46327636.67,43.82,SIDEWAY_ACCUMULATION
2025-09-23,29.6,30.65,29.6,29.9,27129500,VPB,1.36,32.39,46327636.67,43.82,SIDEWAY_ACCUMULATION
2025-09-24,30.1,31.6,29.55,31.6,40528600,VPB,5.69,32.29,46552646.67,52.19,EXPLOSION
2025-09-24,30.1,31.6,29.55,31.6,40528600,VPB,5.69,32.29,46552646.67,52.19,EXPLOSION
2025-09-24,30.1,31.6,29.55,31.6,40528600,VPB,5.69,32.29,46552646.67,52.19,EXPLOSION
2025-09-25,31.7,31.85,30.9,30.95,30534200,VPB,-2.06,32.12,46386126.67,49.18,PANIC
2025-09-25,31.7,31.85,30.9,30.95,30534200,VPB,-2.06,32.12,46386126.67,49.18,PANIC
2025-09-25,31.7,31.85,30.9,30.95,30534200,VPB,-2.06,32.12,46386126.67,49.18,PANIC
2025-09-26,30.95,31.1,30.4,30.4,25508600,VPB,-1.78,31.98,45786876.67,46.71,SIDEWAY_NOISE
2025-09-26,30.95,31.1,30.4,30.4,25508600,VPB,-1.78,31.98,45786876.67,46.71,SIDEWAY_NOISE
2025-09-26,30.95,31.1,30.4,30.4,25508600,VPB,-1.78,31.98,45786876.67,46.71,SIDEWAY_NOISE
2025-09-29,30.5,31.2,30.05,31.1,33075500,VPB,2.3,31.84,44578430.0,50.13,EXPLOSION
2025-09-29,30.5,31.2,30.05,31.1,33075500,VPB,2.3,31.84,44578430.0,50.13,EXPLOSION
2025-09-29,30.5,31.2,30.05,31.1,33075500,VPB,2.3,31.84,44578430.0,50.13,EXPLOSION
2025-09-30,31.25,31.25,30.3,31.1,28902200,VPB,0.0,31.64,43378846.67,50.13,SIDEWAY_NOISE
2025-09-30,31.25,31.25,30.3,31.1,28902200,VPB,0.0,31.64,43378846.67,50.13,SIDEWAY_NOISE
2025-09-30,31.25,31.25,30.3,31.1,28902200,VPB,0.0,31.64,43378846.67,50.13,SIDEWAY_NOISE
2025-10-01,31.1,31.55,30.85,30.9,16624800,VPB,-0.64,31.46,42378576.67,49.09,SIDEWAY_NOISE
2025-10-01,31.1,31.55,30.85,30.9,16624800,VPB,-0.64,31.46,42378576.67,49.09,SIDEWAY_NOISE
2025-10-01,31.1,31.55,30.85,30.9,16624800,VPB,-0.64,31.46,42378576.67,49.09,SIDEWAY_NOISE
2025-10-02,31.1,31.5,30.15,30.15,31474300,VPB,-2.43,31.22,42706223.33,45.28,PANIC
2025-10-02,31.1,31.5,30.15,30.15,31474300,VPB,-2.43,31.22,42706223.33,45.28,PANIC
2025-10-02,31.1,31.5,30.15,30.15,31474300,VPB,-2.43,31.22,42706223.33,45.28,PANIC
2025-10-03,30.15,30.2,29.5,29.5,30206400,VPB,-2.16,31.02,41194476.67,42.22,PANIC
